session_id,user_id,persona,email,geo_location,client_type,start_time,end_time,duration_seconds,num_requests,num_2xx,num_4xx,num_5xx,num_400,num_401,num_403,num_404,error_ratio,admin_requests,auth_requests,wallet_requests,failed_logins,unique_endpoints,unique_methods,avg_response_time_ms,max_response_time_ms,avg_think_time_ms,requests_per_second,suspicious_flags,actions_list
74009f48-80b3-45da-bdb4-6a33a391d11c,u_1162,casual,lthompson@example.com,Jeddah,android,2026-03-08 23:35:07.998858+00:00,2026-03-08 23:35:27.571852+00:00,19.57,5,4,1,0,1,0,0,0,0.2,0,2,1,0,5,3,24.4,46,5919.2,0.2555,0,"sign_in, bank_accounts, update_profile, pay_bill, sign_out"
7428e471-7eae-44dd-ba82-5382b41ac7bb,u_1169,casual,sharon46@example.com,Buraidah,web,2026-03-08 23:34:51.615952+00:00,2026-03-08 23:35:19.959111+00:00,28.34,5,5,0,0,0,0,0,0,0.0,0,2,2,0,4,2,24.4,58,7439.8,0.1764,0,"sign_in, wallet_view, health, wallet_view, sign_out"
74311dbb-d8b5-42c9-9e74-5109fd36f948,u_1194,transactor,jessica60@example.net,Taif,web,2026-03-08 23:32:03.758167+00:00,2026-03-08 23:32:23.664888+00:00,19.91,8,4,4,0,4,0,0,0,0.5,0,3,5,0,7,2,32.0,71,2781.38,0.4018,0,"sign_in, transfer, transfer, transfer, wallet_view, auth_me, transfer, sign_out"
74665851-e813-4c74-aa1b-360358696d26,unknown,power_user,nunezlindsay@example.net,Tabuk,android,2026-03-08 23:33:41.587247+00:00,2026-03-08 23:33:44.906058+00:00,3.32,16,5,11,0,0,11,0,0,0.6875,4,12,1,7,7,2,20.75,55,0.0,4.8193,0,"failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, sign_in_suspicious, admin_probe, admin_probe, admin_probe, admin_probe, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, sign_out_suspicious"
764ed03a-d976-4988-b481-a7c3d24cf0fe,u_1205,transactor,jacob31@example.org,Abha,ios,2026-03-08 23:33:03.563560+00:00,2026-03-08 23:33:28.902136+00:00,25.34,11,11,0,0,0,0,0,0,0.0,0,2,9,0,8,2,39.73,59,2436.09,0.4341,0,"sign_in, transfer, wallet_view, transfer, withdraw, withdraw, transfer, transfer, pay_bill, transfer, sign_out"
772ed957-cbb8-43e1-90fd-52e21b302131,unknown,transactor,vanessa22@example.org,Khobar,ios,2026-03-08 23:28:40.906170+00:00,2026-03-08 23:28:55.500451+00:00,14.59,8,5,3,0,2,0,0,0,0.375,0,5,3,1,6,2,19.62,47,1960.88,0.5483,0,"failed_login_bad_email, sign_in, auth_me, transfer, withdraw, auth_me, wallet_view, sign_out"
77e11efd-631f-4e71-b576-ad72d155fbef,u_1218,casual,savannah52@example.net,Buraidah,web,2026-03-08 23:31:08.630190+00:00,2026-03-08 23:31:58.251395+00:00,49.62,8,7,1,0,1,0,0,0,0.125,0,3,3,0,7,2,19.25,55,7086.38,0.1612,0,"sign_in, hello, wallet_view, wallet_view, view_profile, pay_bill, auth_me, sign_out"
7879d7a6-69dd-4383-a620-ae9058807802,u_1174,power_user,jorge29@example.net,Jeddah,web,2026-03-08 23:33:55.587098+00:00,2026-03-08 23:34:09.691091+00:00,14.1,12,6,6,0,6,0,0,0,0.5,0,2,8,0,9,2,25.92,48,1293.83,0.8511,0,"sign_in, transfer, view_profile, payments, wallet_view, transfer, pay_bill, pay_bill, withdraw, wallet_view, pay_bill, sign_out"
7888cf06-eacf-4166-957f-e154750ccce2,u_1200,casual,gonzalezpamela@example.org,Riyadh,web,2026-03-08 23:30:53.752465+00:00,2026-03-08 23:31:27.778813+00:00,34.03,6,5,0,1,0,0,0,0,0.1667,0,2,2,0,6,2,31.5,87,7564.5,0.1763,0,"sign_in, health, withdraw, view_profile, wallet_view, sign_out"
78c6b113-84e0-4c71-954b-dae264da86de,u_1182,power_user,jesse25@example.org,Medina,web,2026-03-08 23:30:53.510296+00:00,2026-03-08 23:31:12.915070+00:00,19.4,14,13,1,0,1,0,0,0,0.0714,0,3,9,0,10,2,20.43,41,1476.21,0.7216,0,"sign_in, wallet_view, transfer, topup, bank_accounts, wallet_view, wallet_view, wallet_view, topup, pay_bill, withdraw, view_profile, auth_me, sign_out"
796c6a00-a0f3-43fe-a56d-7fc64b4c8a4d,u_1001,casual,taif.alsaadi@gmail.com,Mecca,ios,2026-03-08 23:33:34.017800+00:00,2026-03-08 23:34:07.029240+00:00,33.01,6,6,0,0,0,0,0,0,0.0,0,4,2,0,4,2,24.5,48,6797.67,0.1818,0,"sign_in, auth_me, wallet_view, wallet_view, auth_me, sign_out"
7a4b543e-dc55-4935-adec-fa352cac7c40,u_1166,casual,daniel50@example.org,Abha,android,2026-03-08 23:29:34.924999+00:00,2026-03-08 23:30:27.620906+00:00,52.7,10,10,0,0,0,0,0,0,0.0,0,3,4,0,9,3,23.2,50,5662.6,0.1898,0,"sign_in, topup, topup_double_submit, transfer, auth_me, wallet_view, hello, health, update_profile, sign_out"
7ca85b14-59f3-43d9-98ac-fc087386d3b2,u_1177,confused,donaldsmith@example.org,Khobar,ios,2026-03-08 23:35:14.008395+00:00,2026-03-08 23:35:32.703937+00:00,18.7,3,3,0,0,0,0,0,0,0.0,0,2,0,0,3,2,31.67,49,12716.0,0.1604,0,"sign_in, payments, sign_out"
7e311805-99d6-439f-88db-6a52380db5d9,u_1218,casual,savannah52@example.net,Buraidah,web,2026-03-08 23:34:49.404400+00:00,2026-03-08 23:35:16.832205+00:00,27.43,5,4,1,0,1,0,0,0,0.2,0,2,1,0,5,2,20.0,38,7476.2,0.1823,0,"sign_in, hello, transfer, health, sign_out"
7e5c4a13-3a14-4808-bd6a-5fdf1a5dceff,u_1193,casual,jamesjoseph@example.com,Riyadh,android,2026-03-08 23:28:47.031476+00:00,2026-03-08 23:29:15.523728+00:00,28.49,7,7,0,0,0,0,0,0,0.0,0,2,3,0,4,3,19.14,49,5464.14,0.2457,0,"sign_in, update_profile, wallet_view, wallet_view, wallet_view, view_profile, sign_out"
7e6fb641-dbb1-4b65-802a-c76425fb0207,u_1172,casual,stanleyjacqueline@example.com,Medina,web,2026-03-08 23:29:35.488041+00:00,2026-03-08 23:30:12.712606+00:00,37.22,6,6,0,0,0,0,0,0,0.0,0,3,2,0,5,2,15.5,32,7775.5,0.1612,0,"sign_in, wallet_view, view_profile, wallet_view, auth_me, sign_out"
7fb7298b-dd26-4487-b62d-63bc952170fc,u_1170,casual,lford@example.com,Dammam,android,2026-03-08 23:28:46.877465+00:00,2026-03-08 23:29:00.227635+00:00,13.35,5,5,0,0,0,0,0,0,0.0,0,3,0,0,5,2,25.0,71,4317.6,0.3745,0,"sign_in, auth_me, view_profile, hello, sign_out"
7ff8d6dc-4377-4222-a9f5-1413ffef5cf5,u_1209,confused,wmendez@example.org,Tabuk,android,2026-03-08 23:33:18.017298+00:00,2026-03-08 23:34:04.883702+00:00,46.87,5,5,0,0,0,0,0,0,0.0,0,2,2,0,4,2,38.4,58,13935.6,0.1067,0,"sign_in, hello, pay_bill, pay_bill, sign_out"
80b0d8d1-ab63-455f-882b-993ba48a58c6,u_1206,casual,elliottrussell@example.org,Riyadh,web,2026-03-08 23:29:02.395426+00:00,2026-03-08 23:29:37.874012+00:00,35.48,7,7,0,0,0,0,0,0,0.0,0,2,2,0,6,3,20.29,40,5797.57,0.1973,0,"sign_in, payments, update_profile, topup, view_profile, wallet_view, sign_out"
827110fb-3081-4720-91ae-da046fde199a,u_1160,casual,blackpatrick@example.org,Buraidah,web,2026-03-08 23:35:01.577017+00:00,2026-03-08 23:35:02.929489+00:00,1.35,13,12,1,0,1,0,0,0,0.0769,0,2,11,0,7,1,39.54,57,0.0,9.6296,0,"sign_in_fraud, transfer_fraud, topup_fraud, pay_bill_fraud, withdraw_fraud, withdraw_fraud, pay_bill_fraud, pay_bill_fraud, withdraw_fraud, topup_fraud, transfer_fraud, transfer_fraud, sign_out_fraud"
830fb03b-0042-4adc-a089-ede561f4d996,u_1166,transactor,daniel50@example.org,Abha,android,2026-03-08 23:35:13.883981+00:00,2026-03-08 23:35:35.606822+00:00,21.72,9,9,0,0,0,0,0,0,0.0,0,4,3,0,7,2,31.56,79,2859.78,0.4144,0,"sign_in, topup, auth_me, transfer, payments, transfer, auth_me, health, sign_out"
83ed45e3-165e-4a2f-aa13-841adaa45f8e,u_1218,transactor,savannah52@example.net,Buraidah,web,2026-03-08 23:30:36.075578+00:00,2026-03-08 23:30:48.147195+00:00,12.07,7,6,1,0,1,0,0,0,0.1429,0,2,3,0,6,2,19.86,61,1865.43,0.58,0,"sign_in, view_profile, bank_accounts, wallet_view, wallet_view, withdraw, sign_out"
85481494-e0a0-45b3-8e22-dfad0089518f,u_1212,transactor,breanna84@example.com,Buraidah,android,2026-03-08 23:34:35.318567+00:00,2026-03-08 23:34:49.860824+00:00,14.54,7,5,2,0,2,0,0,0,0.2857,0,2,5,0,5,2,27.14,52,2577.29,0.4814,0,"sign_in, wallet_view, transfer, wallet_view, wallet_view, pay_bill, sign_out"
866f30ba-300c-45bb-b188-8fb8de46a94e,u_1224,transactor,justinharrison@example.org,Jeddah,ios,2026-03-08 23:34:54.281097+00:00,2026-03-08 23:34:56.103076+00:00,1.82,16,11,5,0,5,0,0,0,0.3125,0,2,14,0,6,1,42.81,71,0.0,8.7912,0,"sign_in_fraud, pay_bill_fraud, topup_fraud, pay_bill_fraud, topup_fraud, pay_bill_fraud, withdraw_fraud, topup_fraud, withdraw_fraud, topup_fraud, transfer_fraud, pay_bill_fraud, withdraw_fraud, pay_bill_fraud, pay_bill_fraud, sign_out_fraud"
873033a7-0c0f-445f-9ecf-d6eb5bdf5882,u_1181,power_user,wgarcia@example.com,Mecca,android,2026-03-08 23:32:48.928670+00:00,2026-03-08 23:33:10.321477+00:00,21.39,15,11,4,0,4,0,0,0,0.2667,0,3,7,0,11,3,24.87,60,1552.53,0.7013,0,"sign_in, wallet_view, transfer, bank_accounts, withdraw, hello, transfer, withdraw, update_profile, auth_me, payments, wallet_view, wallet_view, update_profile, sign_out"
875e90b2-ee9a-470a-a857-7b04933d4e64,u_1215,power_user,stevenskyle@example.org,Buraidah,android,2026-03-08 23:29:57.791272+00:00,2026-03-08 23:30:15.871150+00:00,18.08,15,10,5,0,5,0,0,0,0.3333,0,2,8,0,11,2,23.07,55,1310.87,0.8296,0,"sign_in, topup, transfer, view_profile, topup, view_profile, bank_accounts, view_profile, withdraw, transfer, transfer, transfer, pay_bill, payments, sign_out"
88dcc98d-00d5-42f4-b242-20b6f9498ecc,unknown,power_user,tiffany66@example.org,Taif,ios,2026-03-08 23:32:29.403567+00:00,2026-03-08 23:32:40.922457+00:00,11.52,11,7,3,1,2,1,0,0,0.3636,0,4,5,1,8,2,56.0,301,1074.55,0.9549,0,"failed_login, sign_in, pay_bill, view_profile, wallet_view, wallet_view, withdraw, transfer, auth_me, view_profile, sign_out"
88f8eab6-6fec-409a-85d9-0fd7417e8429,unknown,confused,user@example.com,Jeddah,ios,2026-03-08 23:35:05.691410+00:00,2026-03-08 23:35:05.691410+00:00,0.0,1,0,1,0,0,1,0,0,1.0,0,1,0,0,1,1,37.0,37,0.0,1.0,0,sign_in
890b0c68-c306-40c0-83b4-40cfe6f2b31b,unknown,casual,steinmary@example.org,Mecca,web,2026-03-08 23:30:33.179336+00:00,2026-03-08 23:30:55.170548+00:00,21.99,5,4,1,0,0,1,0,0,0.2,0,4,1,0,4,2,22.4,60,5224.6,0.2274,0,"signout_no_token, sign_in, wallet_view, auth_me, sign_out"
8d064ed3-8502-4636-9e21-54a189b8d29f,u_1157,power_user,dana43@example.org,Riyadh,ios,2026-03-08 23:29:45.642667+00:00,2026-03-08 23:29:55.566670+00:00,9.92,9,8,1,0,1,0,0,0,0.1111,0,2,5,0,7,3,29.78,67,1136.22,0.9073,0,"sign_in, withdraw, health, pay_bill, update_profile, transfer, transfer, pay_bill, sign_out"
8dfdbee2-ac86-45da-a41e-d048d71d23d4,u_1174,power_user,jorge29@example.net,Jeddah,web,2026-03-08 23:34:43.819928+00:00,2026-03-08 23:35:07.866342+00:00,24.05,17,12,4,1,4,0,0,0,0.2941,0,4,12,0,9,2,31.18,78,1484.82,0.7069,0,"sign_in, transfer, wallet_view, pay_bill, pay_bill, pay_bill, wallet_view, topup, transfer, transfer, topup, view_profile, auth_me, wallet_view, auth_me, pay_bill, sign_out"
8e3419f6-4b54-4a89-aed8-2dfd08694b5a,u_1172,casual,stanleyjacqueline@example.com,Medina,web,2026-03-08 23:33:07.119630+00:00,2026-03-08 23:33:49.475154+00:00,42.36,8,8,0,0,0,0,0,0,0.0,0,3,2,0,7,3,28.88,48,6687.88,0.1889,0,"sign_in, wallet_view, auth_me, view_profile, health, pay_bill, update_profile, sign_out"
8e5023be-df61-48d2-9d39-c92540e06b0d,u_1183,transactor,laurendavis@example.net,Tabuk,android,2026-03-08 23:29:09.700158+00:00,2026-03-08 23:29:33.829442+00:00,24.13,10,9,1,0,1,0,0,0,0.1,0,3,6,0,8,2,19.6,41,2673.4,0.4144,0,"sign_in, health, wallet_view, transfer, topup, auth_me, withdraw, wallet_view, topup, sign_out"
909c4519-3084-4c2e-80ee-d766286f0197,unknown,power_user,christopheryoung@example.com,Mecca,android,2026-03-08 23:33:05.261367+00:00,2026-03-08 23:33:08.381815+00:00,3.12,15,5,10,0,0,10,0,0,0.6667,4,11,1,6,7,2,20.07,54,0.0,4.8077,0,"failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, sign_in_suspicious, admin_probe, admin_probe, admin_probe, admin_probe, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, sign_out_suspicious"
90b2e5f6-653c-421c-be23-ffc2f5a20e5a,u_1180,power_user,patriciakline@example.org,Mecca,android,2026-03-08 23:31:45.929607+00:00,2026-03-08 23:32:02.358360+00:00,16.43,15,15,0,0,0,0,0,0,0.0,0,2,9,0,7,3,24.0,53,1224.53,0.913,0,"sign_in, view_profile, topup, view_profile, update_profile, withdraw, wallet_view, transfer, wallet_view, topup, topup, wallet_view, topup, view_profile, sign_out"
90f35222-9fda-44bd-9980-7cb3c477a18b,u_1178,power_user,davidharris@example.com,Riyadh,ios,2026-03-08 23:34:11.834157+00:00,2026-03-08 23:34:25.305879+00:00,13.47,12,9,3,0,3,0,0,0,0.25,0,2,7,0,10,2,39.67,124,1247.17,0.8909,0,"sign_in, pay_bill, withdraw, transfer, topup, topup, hello, bank_accounts, wallet_view, view_profile, topup, sign_out"
91640a27-31ae-4a6c-84d6-d095805d51a9,u_1219,casual,kirkcurtis@example.com,Mecca,ios,2026-03-08 23:35:35.724090+00:00,2026-03-08 23:35:38.017805+00:00,2.29,17,13,2,2,2,0,0,0,0.2353,0,2,15,0,7,1,48.29,98,0.0,7.4236,0,"sign_in_fraud, withdraw_fraud, transfer_fraud, topup_fraud, pay_bill_fraud, topup_fraud, topup_fraud, pay_bill_fraud, pay_bill_fraud, transfer_fraud, transfer_fraud, topup_fraud, withdraw_fraud, pay_bill_fraud, withdraw_fraud, pay_bill_fraud, sign_out_fraud"
92f155fb-572d-42f1-81a9-94c2d133b12d,admin_1,admin,admin@rasd.local,Khobar,android,2026-03-08 23:34:54.823210+00:00,2026-03-08 23:35:23.475366+00:00,28.65,22,22,0,0,0,0,0,0,0.0,22,2,6,0,6,2,42.32,82,1291.86,0.7679,0,"admin_sign_in, admin_transactions, admin_wallets, admin_financial, admin_users, admin_wallets, admin_users, admin_users, admin_wallets, admin_users, admin_financial, admin_transactions, admin_transactions, admin_financial, admin_transactions, admin_wallets, admin_wallets, admin_wallets, admin_users, admin_users, admin_financial, admin_sign_out"
959be000-5acd-4060-80e5-8ebae3310ccc,unknown,transactor,omiller@example.com,Riyadh,android,2026-03-08 23:29:28.074381+00:00,2026-03-08 23:29:58.444190+00:00,30.37,11,8,2,1,2,0,0,0,0.2727,0,3,6,1,7,2,28.27,52,2861.64,0.3622,0,"failed_login, sign_in, view_profile, topup, transfer, transfer, pay_bill, view_profile, topup, pay_bill, sign_out"
96dde21d-eef0-4cc5-a9ec-73c4ef4c90c9,u_1177,casual,donaldsmith@example.org,Khobar,ios,2026-03-08 23:33:12.498959+00:00,2026-03-08 23:33:25.364999+00:00,12.87,4,4,0,0,0,0,0,0,0.0,0,3,1,0,4,2,23.0,52,4080.75,0.3108,0,"sign_in, auth_me, wallet_view, sign_out"
982d7284-3414-489d-8653-b5212db3b257,u_1173,casual,sara35@example.net,Dammam,ios,2026-03-08 23:29:52.360799+00:00,2026-03-08 23:30:15.282858+00:00,22.92,5,4,1,0,1,0,0,0,0.2,0,2,3,0,5,2,24.6,46,5546.0,0.2182,0,"sign_in, topup, wallet_view, withdraw, sign_out"
98422ddc-9ce5-4a5a-8ce9-88b14b767eb4,u_1177,transactor,donaldsmith@example.org,Khobar,ios,2026-03-08 23:34:22.280515+00:00,2026-03-08 23:34:46.635703+00:00,24.36,11,9,0,2,0,0,0,0,0.1818,0,3,6,0,8,2,40.0,71,2615.91,0.4516,0,"sign_in, topup, withdraw, payments, pay_bill, auth_me, pay_bill, pay_bill, topup, hello, sign_out"
987231d2-84ef-4723-885f-d8c7d7ffab71,u_1218,casual,savannah52@example.net,Buraidah,web,2026-03-08 23:32:05.523492+00:00,2026-03-08 23:32:31.059541+00:00,25.54,6,5,1,0,1,0,0,0,0.1667,0,2,2,0,5,2,26.17,55,4970.5,0.2349,0,"sign_in, transfer_to_self, view_profile, view_profile, wallet_view, sign_out"
988b0b09-c7d1-4eac-9bf1-ff9a2de88fd5,u_1224,casual,justinharrison@example.org,Jeddah,ios,2026-03-08 23:31:02.606094+00:00,2026-03-08 23:31:24.522312+00:00,21.92,5,4,1,0,1,0,0,0,0.2,0,2,1,0,5,2,26.8,58,6681.8,0.2281,0,"sign_in, pay_bill, bank_accounts, hello, sign_out"
992e3275-e0cb-42af-8dad-a09e82898edb,u_1176,transactor,epatterson@example.org,Riyadh,android,2026-03-08 23:35:00.759695+00:00,2026-03-08 23:35:23.986047+00:00,23.23,9,8,1,0,1,0,0,0,0.1111,0,2,6,0,7,2,27.11,44,3075.11,0.3874,0,"sign_in, withdraw, wallet_view, withdraw, transfer, bank_accounts, pay_bill, wallet_view, sign_out"
9958a3d8-c724-49e4-8d96-0f4fc95de6e2,admin_1,admin,admin@rasd.local,Riyadh,android,2026-03-08 23:30:40.531758+00:00,2026-03-08 23:30:47.040994+00:00,6.51,7,7,0,0,0,0,0,0,0.0,7,2,0,0,5,2,32.57,50,1095.14,1.0753,0,"admin_sign_in, admin_users, admin_transactions, admin_financial, admin_transactions, admin_financial, admin_sign_out"
9a66cbbb-05d1-4471-b4d4-d19a5b51e75a,u_1202,casual,christophersantos@example.net,Riyadh,web,2026-03-08 23:29:24.332892+00:00,2026-03-08 23:29:51.344297+00:00,27.01,6,6,0,0,0,0,0,0,0.0,0,2,0,0,4,3,15.17,29,5278.83,0.2221,0,"sign_in, bank_accounts, view_profile, update_profile, view_profile, sign_out"
9ad24f60-0d2f-4185-bb6a-3136e412e32d,u_1200,power_user,gonzalezpamela@example.org,Riyadh,web,2026-03-08 23:30:52.502388+00:00,2026-03-08 23:30:53.680116+00:00,1.18,12,11,1,0,1,0,0,0,0.0833,0,2,10,0,6,1,32.33,58,0.0,10.1695,0,"sign_in_fraud, topup_fraud, transfer_fraud, topup_fraud, topup_fraud, pay_bill_fraud, pay_bill_fraud, transfer_fraud, transfer_fraud, pay_bill_fraud, withdraw_fraud, sign_out_fraud"
9d429fdf-b2d8-49b1-ad63-b7585dd41d48,u_1199,casual,walkeralison@example.org,Taif,ios,2026-03-08 23:31:45.666889+00:00,2026-03-08 23:32:23.026298+00:00,37.36,8,8,0,0,0,0,0,0,0.0,0,4,1,0,6,3,18.5,47,5841.0,0.2141,0,"sign_in, auth_me, auth_me, view_profile, update_profile, hello, wallet_view, sign_out"
9df1e2b8-2fd4-45b8-8343-c848bf92d28c,u_1180,casual,patriciakline@example.org,Mecca,android,2026-03-08 23:30:45.496233+00:00,2026-03-08 23:31:13.219287+00:00,27.72,7,7,0,0,0,0,0,0,0.0,0,3,1,0,5,3,22.71,54,4602.0,0.2525,0,"sign_in, update_profile, wallet_view, view_profile, auth_me, view_profile, sign_out"
9e2b2e37-ce7f-45fe-8d84-ea836b9c3759,u_1196,power_user,angela90@example.net,Tabuk,web,2026-03-08 23:35:18.937642+00:00,2026-03-08 23:35:38.600460+00:00,19.66,13,12,1,0,1,0,0,0,0.0769,0,2,8,0,10,2,31.85,56,1585.46,0.6612,0,"sign_in, withdraw_overdraft, topup, pay_bill, topup, pay_bill, health, payments, transfer, topup, view_profile, transfer, sign_out"
9e9a8ccc-5ae3-47d8-8978-85f4c45c9fa2,u_1169,power_user,sharon46@example.com,Buraidah,web,2026-03-08 23:33:48.085428+00:00,2026-03-08 23:34:06.460492+00:00,18.38,14,12,2,0,2,0,0,0,0.1429,0,3,8,0,8,2,33.5,87,1425.43,0.7617,0,"sign_in, view_profile, withdraw, auth_me, payments, withdraw, topup, view_profile, withdraw, topup, withdraw, withdraw, pay_bill, sign_out"
9f2ff39e-7882-4c6a-95aa-c6561da50c2a,u_1160,confused,blackpatrick@example.org,Buraidah,web,2026-03-08 23:31:07.738512+00:00,2026-03-08 23:31:49.420694+00:00,41.68,4,4,0,0,0,0,0,0,0.0,0,2,2,0,4,2,28.0,52,13337.25,0.096,0,"sign_in, wallet_view, withdraw, sign_out"
9faf8b9d-2d64-4645-8f12-2764102492cc,u_1192,power_user,thomasleonard@example.com,Taif,android,2026-03-08 23:35:27.275554+00:00,2026-03-08 23:35:47.672606+00:00,20.4,14,14,0,0,0,0,0,0,0.0,0,3,8,0,11,2,33.14,69,1530.57,0.6863,0,"sign_in, topup, auth_me, payments, topup, transfer, hello, topup, transfer, pay_bill, wallet_view, withdraw, payments, sign_out"
9fefe629-a815-482b-b941-b942cb071cd1,u_1175,transactor,vbrown@example.net,Buraidah,ios,2026-03-08 23:35:44.717636+00:00,2026-03-08 23:36:03.786401+00:00,19.07,9,7,2,0,2,0,0,0,0.2222,0,2,5,0,7,2,37.89,58,2575.11,0.4719,0,"sign_in, topup, pay_bill, withdraw, withdraw, payments, pay_bill, hello, sign_out"
a0ec7c72-2184-4575-a735-47c829d5c371,u_1231,transactor,omiller@example.com,Riyadh,android,2026-03-08 23:33:22.492326+00:00,2026-03-08 23:33:52.275617+00:00,29.78,11,10,1,0,1,0,0,0,0.0909,0,2,8,0,10,2,31.18,49,2912.91,0.3694,0,"sign_in, wallet_view, transfer, pay_bill, view_profile, withdraw, topup, pay_bill, transfer, transfer, sign_out"
a2de3428-21bc-435b-bc6b-871ef2af1ea1,u_1172,casual,stanleyjacqueline@example.com,Medina,web,2026-03-08 23:34:41.764310+00:00,2026-03-08 23:34:56.721546+00:00,14.96,4,3,1,0,1,0,0,0,0.25,0,2,1,0,4,2,31.75,57,6013.5,0.2674,0,"sign_in, view_profile, transfer, sign_out"
a49c3f86-1cef-4991-8a34-005868d3657d,unknown,transactor,stanleyjacqueline@example.com,Medina,web,2026-03-08 23:32:53.931786+00:00,2026-03-08 23:32:58.211954+00:00,4.28,19,8,10,1,0,10,0,0,0.5789,4,15,1,7,7,2,19.16,42,0.0,4.4393,0,"failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, sign_in_suspicious, admin_probe, admin_probe, admin_probe, admin_probe, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, sign_out_suspicious"
a4c4a079-b234-4627-b710-7c0c994cca65,unknown,casual,gonzalezpamela@example.org,Riyadh,web,2026-03-08 23:30:20.880583+00:00,2026-03-08 23:30:24.909166+00:00,4.03,16,7,9,0,0,9,0,0,0.5625,4,12,1,5,7,2,16.56,48,0.0,3.9702,0,"failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, sign_in_suspicious, admin_probe, admin_probe, admin_probe, admin_probe, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, sign_out_suspicious"
a4dc1145-cbb3-4e99-96a0-64f8c807b822,u_1171,transactor,victorchen@example.com,Dammam,web,2026-03-08 23:29:35.927192+00:00,2026-03-08 23:29:53.051252+00:00,17.12,8,3,5,0,5,0,0,0,0.625,0,3,5,0,6,2,26.62,50,2679.5,0.4673,0,"sign_in, transfer, auth_me, transfer, transfer, pay_bill, transfer, sign_out"
a5a6a906-cd4f-4d93-82d5-2333c881bcca,u_1187,casual,baileychristian@example.org,Dammam,android,2026-03-08 23:30:02.096349+00:00,2026-03-08 23:30:37.680962+00:00,35.58,7,6,1,0,1,0,0,0,0.1429,0,3,1,0,6,3,27.14,44,5962.29,0.1967,0,"sign_in, auth_me, bank_accounts, withdraw, update_profile, update_profile, sign_out"
a654e207-e3f8-44ac-b5b1-a3524640567d,u_1157,casual,dana43@example.org,Riyadh,ios,2026-03-08 23:33:09.879264+00:00,2026-03-08 23:33:55.251918+00:00,45.37,7,7,0,0,0,0,0,0,0.0,0,2,0,0,6,2,15.29,52,7969.43,0.1543,0,"sign_in, hello, health, view_profile, view_profile, payments, sign_out"
a9ae50df-894e-4427-a20a-fbb815b82720,u_1227,casual,briannichols@example.org,Jeddah,web,2026-03-08 23:32:08.327995+00:00,2026-03-08 23:32:49.589061+00:00,41.26,7,5,2,0,2,0,0,0,0.2857,0,2,4,0,6,2,19.29,35,7195.57,0.1697,0,"sign_in, wallet_view, wallet_view, pay_bill, view_profile, transfer, sign_out"
a9c905b3-9fde-4ca4-8f00-9cc59901cdfe,admin_1,admin,admin@rasd.local,Khobar,ios,2026-03-08 23:34:18.170379+00:00,2026-03-08 23:34:25.603623+00:00,7.43,7,7,0,0,0,0,0,0,0.0,7,2,3,0,5,2,43.86,69,1309.14,0.9421,0,"admin_sign_in, admin_wallets, admin_wallets, admin_users, admin_wallets, admin_transactions, admin_sign_out"
aa54468c-274e-40db-bdd5-a472471211cb,u_1222,casual,lorrainerodriguez@example.com,Abha,web,2026-03-08 23:31:35.117968+00:00,2026-03-08 23:31:48.549823+00:00,13.43,4,4,0,0,0,0,0,0,0.0,0,3,1,0,4,2,21.25,44,4754.25,0.2978,0,"sign_in, wallet_view, auth_me, sign_out"
ab2a0481-5e56-4dcb-bec6-5efab607240f,u_1180,casual,patriciakline@example.org,Mecca,android,2026-03-08 23:31:14.435276+00:00,2026-03-08 23:31:54.792488+00:00,40.36,7,6,1,0,1,0,0,0,0.1429,0,3,2,0,7,2,21.71,50,6915.71,0.1734,0,"sign_in, payments, view_profile, auth_me, wallet_view, withdraw, sign_out"
ab375716-4c47-482e-b97b-1d272878a0a8,u_1160,casual,blackpatrick@example.org,Buraidah,web,2026-03-08 23:34:51.947354+00:00,2026-03-08 23:35:36.078127+00:00,44.13,8,8,0,0,0,0,0,0,0.0,0,4,2,0,7,2,27.88,100,6863.0,0.1813,0,"sign_in, auth_me, payments, wallet_view, withdraw, view_profile, auth_me, sign_out"
abf9bf09-055e-49d8-b26c-c087ac7ecbdf,u_1185,casual,petermcfarland@example.net,Abha,ios,2026-03-08 23:29:37.965507+00:00,2026-03-08 23:29:39.195156+00:00,1.23,13,7,5,1,5,0,0,0,0.4615,0,2,11,0,8,1,28.85,42,0.0,10.5691,0,"sign_in_fraud, topup_fraud, topup_fraud, withdraw_fraud, withdraw_fraud, transfer_fraud, pay_bill_fraud, pay_bill_fraud, transfer_fraud, withdraw_fraud, transfer_fraud, transfer_fraud, sign_out_fraud"
